Last Name;First Name;Team;Opponent;Home/Away;Formation;Position;Games Played;Minutes;Starts;SubOn;SubOff;YellowCards;YellowRedCards;RedCards;Goals;Assists;SecondaryAssists;Shots;ShotsOnGoal;Interceptions;Crosses;AccurateCrosses;ChancesCreated;Blocks;TotalTackles;TacklesWon;FoulsCommitted;FoulsSuffered;Passes;AttemptedPasses;AccurateCrosses-OpenPlay;AerialsWon;BigChancesCreated;BallRecoveries;Dribbles;DuelsWon;Touches;TouchesInBox;ShotsInsideBox;ShotsOutsideBox;ShotsOnGoalInsideBox;ShotsOnGoalOutsideBox;GoalsInsideBox;GoalsOutsideBox;Dispossessed;OwnGoals;PenaltyKicksTaken;PenaltyKickGoals;PenaltyKickMisses;PenaltyKicksSaved;CornersTaken;CornerCrosses;CornersWon;FreeKickCrosses;FreeKickAccurateCrosses;FreeKickShots;FreeKickShotsOnGoal;FreeKickGoals;GoalsConceded;CleanSheets;Saves;SavesFromShotsInsideBox;SavesFromShotsOutsideBox;AccurateKeeperSweeper;PenaltyConceded;PenaltiesFaced;PenaltySaves;Clearances;EffectiveClearances;Punches
Zelazny;Erwin;TRO;AMN;A;4231;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;39;0;2;0;15;0;2;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;3;3;2
Herelle;Christophe;TRO;AMN;A;4231;DC;1;90;1;0;0;1;0;0;0;0;0;1;1;3;0;0;0;1;1;1;2;1;17;25;0;5;0;2;0;6;42;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;8;0
Thuram;Marcus;GUI;ETI;A;4231;FW;1;90;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;2;1;8;11;0;1;0;0;3;6;30;2;1;0;1;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Niakhate;Moussa;MET;NTE;H;4231;DC;1;90;1;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;2;2;0;1;44;51;0;2;0;4;0;5;66;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;6;0
Poblete;Geronimo;MET;NTE;H;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;2;1;0;1;47;54;0;0;0;10;1;4;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Bourigeaud;Benjamin;REN;BDX;A;4231;AMR;1;90;1;0;0;0;0;0;0;0;0;0;0;1;4;1;2;0;2;1;1;0;35;41;0;1;0;7;2;5;59;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Aguilar;Ruben;MTP;DIJ;H;3421;MR;1;90;1;0;0;0;0;0;0;0;0;0;0;1;5;1;1;0;4;2;3;4;27;38;1;1;0;4;2;11;75;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Toure Ballo;Fode;LIL;MON;A;442;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;1;1;1;1;37;44;1;1;0;5;2;4;68;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Zungu;Bongani;AMN;TRO;H;4222;DMC;1;90;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;2;0;1;2;47;55;0;6;0;7;1;11;74;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Gelin;Jeremy;REN;BDX;A;4231;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;48;55;0;2;0;5;0;3;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;0
Kounde;Jules;BDX;REN;H;433;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;2;0;54;62;1;0;0;6;1;2;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0
Blayac;Jeremy;STR;TOU;A;41212;FW;1;89;1;0;1;0;0;0;1;0;0;3;1;0;1;0;1;0;1;1;0;5;27;40;0;9;0;3;2;17;59;5;3;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0
Lees-Melou;Pierre;NIC;PSG;H;433;MC;1;89;1;0;1;0;0;0;0;0;0;2;1;1;1;0;0;1;2;1;2;1;33;43;0;0;0;6;1;4;59;3;0;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Chafik;Fouad;DIJ;MTP;A;343;MR;1;89;1;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;1;1;0;2;12;18;0;1;0;2;1;5;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Rony Lopes;;MON;LIL;H;4231;AML;1;88;1;0;1;0;0;0;1;0;0;2;2;1;3;0;1;0;0;0;0;2;15;19;0;0;0;3;0;2;30;5;2;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Rongier;Valentin;NTE;MET;A;4231;AMC;1;87;1;0;1;0;0;0;1;0;0;3;2;2;1;0;2;0;2;2;1;0;52;57;0;2;0;12;2;6;72;1;1;2;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Andre;Benjamin;REN;BDX;A;4231;DMC;1;85;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;7;6;2;0;32;46;0;5;0;10;0;12;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Konate;Moussa;AMN;TRO;H;4222;FW;1;85;1;0;1;0;0;0;1;0;0;4;1;0;2;1;0;0;0;0;1;0;11;13;1;4;0;1;0;4;26;4;3;1;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Niane;Adama;TRO;AMN;A;4231;FW;1;84;1;0;1;0;0;0;1;0;0;2;2;0;0;0;0;0;0;0;1;3;10;17;0;5;0;2;0;6;29;6;2;0;2;0;1;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Poaty;Morgan;MTP;DIJ;H;3421;ML;1;84;1;0;1;0;0;0;0;0;0;0;0;0;7;2;1;1;0;0;1;0;23;30;2;1;0;4;0;1;54;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Saint-Maximin;Allan;NIC;PSG;H;433;FWR;1;83;1;0;1;0;0;0;1;0;0;2;2;1;1;0;1;0;0;0;0;1;19;24;0;2;0;6;2;5;40;14;2;0;2;0;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Monnet-Paquet;Kevin;ETI;GUI;H;4231;AML;1;82;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;21;26;0;1;0;4;2;3;35;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Oniangue;Prince;ANG;CAE;H;4141;MC;1;80;1;0;1;0;0;0;1;0;0;1;1;3;1;1;1;1;1;0;1;1;13;20;1;4;0;6;0;6;33;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Soumaoro;Adama;LIL;MON;A;442;DC;1;80;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;2;0;36;40;0;2;0;6;1;5;55;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;4;0
Martin;Jonas;STR;TOU;A;41212;MR;1;78;1;0;1;0;0;0;0;0;0;1;1;0;0;0;2;0;1;1;0;0;33;45;0;0;0;11;0;1;52;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Coulibaly;Lassana;ANG;PSG;A;4141;MC;1;78;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;3;2;1;0;22;26;0;0;0;7;1;4;40;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Niane;Ibrahima;MET;NTE;H;4231;FW;1;78;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;16;26;0;5;0;1;0;5;31;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Aouar;Houssem;LYO;MAR;A;433;MC;1;77;1;0;1;0;0;0;1;0;0;2;1;2;3;1;3;0;2;2;1;2;26;35;1;0;0;7;4;8;58;0;0;2;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Sakho;Diafra;REN;BDX;A;4231;FW;1;77;1;0;1;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;0;0;9;13;1;2;0;3;1;4;25;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cavani;Edinson;PSG;NIC;A;433;FW;1;76;1;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;2;0;5;7;0;0;0;1;0;0;16;5;1;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Draxler;Julian;PSG;ANG;H;433;MC;1;76;1;0;1;0;0;0;0;1;0;0;0;2;0;0;3;0;1;1;2;0;82;89;0;0;1;3;4;5;101;5;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Draxler;Julian;PSG;NIC;A;433;MC;1;76;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;49;53;0;0;0;2;1;2;62;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Falcao;Radamel ;MON;LIL;H;4231;FW;1;76;1;0;1;0;0;0;0;0;0;2;1;1;0;0;0;0;3;1;1;5;13;17;0;0;0;3;0;8;40;4;2;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Phiri;Lebogang;GUI;ETI;A;4231;DMC;1;76;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;3;2;1;0;31;34;0;0;0;3;1;4;45;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Mothiba;Lebo;LIL;MON;A;442;FW;1;75;1;0;1;0;0;0;1;0;0;2;2;0;0;0;0;0;1;1;0;1;23;28;0;1;0;2;0;3;37;3;1;1;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Benzia;Yassine;LIL;MON;A;442;ML;1;75;1;0;1;0;0;0;0;0;0;1;0;2;2;0;4;0;2;2;0;1;53;64;0;0;0;6;3;6;84;0;0;1;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Toko Ekambi;Karl;ANG;CAE;H;4141;FW;1;75;1;0;1;0;0;0;1;1;0;5;2;0;1;1;1;0;0;0;2;0;19;21;1;0;0;2;1;1;39;6;3;2;2;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nivet;Benjamin;TRO;AMN;A;4231;AMC;1;75;1;0;1;0;0;0;0;0;0;1;0;0;4;3;2;0;0;0;1;2;27;33;0;1;0;0;1;4;52;0;0;1;0;0;0;0;3;0;0;0;0;0;2;2;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Ocampos;Lucas;MAR;LYO;H;4231;AML;1;74;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;1;7;13;0;0;0;3;0;6;29;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Mendoza;Stiven;AMN;TRO;H;4222;AMC;1;73;1;0;1;0;0;0;0;0;0;0;0;0;4;1;2;0;1;1;0;0;14;19;1;0;0;3;1;2;33;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
El Ghanassy;Yassine;NTE;MET;A;4231;AMR;1;72;1;0;1;0;0;0;0;0;1;1;0;1;3;0;0;0;1;0;1;2;27;34;0;1;0;3;5;9;57;3;1;0;0;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Somalia;;TOU;STR;H;433;MC;1;71;1;0;1;0;0;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0;19;22;0;0;0;1;4;4;35;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Beric;Robert;ETI;GUI;H;4231;FW;1;71;1;0;1;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;11;15;0;0;1;1;1;1;21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Selnaes;Ole;ETI;GUI;H;4231;DMC;1;71;1;0;1;0;0;0;0;0;0;2;2;1;0;0;1;0;3;2;1;1;61;65;0;1;0;9;0;4;73;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Bensebaini;Ramy;REN;BDX;A;4231;DL;1;70;1;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;1;1;0;1;22;29;0;1;0;7;2;5;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0
Marie;Jordan;DIJ;MTP;A;343;MC;1;69;1;0;1;1;0;0;0;0;0;0;0;3;0;0;1;0;2;2;2;0;13;20;0;0;0;4;0;2;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Amalfitano;Romain;DIJ;MTP;A;343;MC;1;69;1;0;1;0;0;0;0;0;0;0;0;4;1;1;1;0;0;0;0;1;29;33;0;0;0;7;1;2;48;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0
Ait Bennasser;Youssef;CAE;ANG;A;352;MC;1;69;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;3;2;0;0;48;57;0;0;0;6;2;5;68;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Reine-Adelaide;Jeff;ANG;CAE;H;4141;MR;1;69;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;0;3;11;17;0;0;0;6;1;5;45;0;0;1;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0
Di Maria;Angel;PSG;ANG;H;433;FWL;1;68;1;0;1;0;0;0;0;0;0;3;1;0;8;2;2;0;0;0;0;0;28;33;2;0;0;7;4;4;59;4;2;1;1;0;0;0;2;0;0;0;0;0;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Bahoken;Stephane;STR;TOU;A;41212;FW;1;67;1;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;1;1;3;2;16;18;0;1;0;2;0;4;27;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Grenier;Clement;GUI;ETI;A;4231;DMC;1;65;1;0;1;0;0;0;0;0;0;2;0;0;3;1;1;0;1;1;1;1;20;24;0;2;0;2;1;5;38;0;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Germain;Valere;MAR;LYO;H;4231;FW;1;64;1;0;1;0;0;0;0;0;0;2;1;0;0;0;2;0;0;0;1;0;11;13;0;2;1;1;0;2;18;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Cornet;Maxwel;LYO;MAR;A;433;FWL;1;64;1;0;1;0;0;0;0;0;0;3;1;0;2;2;0;0;0;0;1;0;15;17;1;3;0;2;0;3;29;4;3;0;1;0;0;0;2;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Pedro Mendes;;MTP;DIJ;H;3421;DC;1;64;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;3;3;0;1;34;40;0;3;0;3;0;7;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Dolly;Keagan;MTP;DIJ;H;3421;AMC;1;64;1;0;1;0;0;0;0;0;0;3;1;1;4;2;2;0;0;0;0;0;19;24;1;1;0;2;1;2;41;3;1;2;0;1;0;0;3;0;0;0;0;0;3;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Khaoui;Saif-Eddine;TRO;AMN;A;4231;AMR;1;62;1;0;1;0;0;0;0;0;0;4;0;1;3;0;1;0;1;0;1;1;18;25;0;0;0;0;3;5;47;3;2;2;0;0;0;0;3;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Milicevic;Danjiel;MET;NTE;H;4231;AMC;1;61;1;0;1;0;0;0;0;1;0;0;0;1;6;3;2;0;4;0;0;0;11;18;1;1;1;2;0;5;38;3;0;0;0;0;0;0;1;0;0;0;0;0;2;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Diomande;Ismael Tiemoko;CAE;ANG;A;352;DC;1;61;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;33;37;0;0;0;5;0;5;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Mubele;Firmin;TOU;STR;H;433;FWR;1;60;1;0;1;0;0;0;0;0;0;3;1;1;2;0;0;0;2;2;0;1;14;24;0;0;0;1;3;6;54;6;3;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Repas;Jan;CAE;ANG;A;352;FW;1;60;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;13;17;0;0;0;2;2;3;29;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Plasil;Jaroslav;BDX;REN;H;433;MC;1;59;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;34;38;0;0;0;4;0;2;45;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Laborde;Gaetan;BDX;REN;H;433;FW;1;59;1;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;2;0;10;12;0;2;0;1;2;4;24;3;1;0;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Coco;Marcus;GUI;ETI;A;4231;AMR;1;59;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;2;2;4;4;12;14;0;0;0;7;3;9;31;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Ketkeophomphone;Billy;ANG;PSG;A;4141;MR;1;58;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;5;3;1;0;19;25;0;0;0;4;3;8;40;2;0;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Cavani;Edinson;PSG;ANG;H;433;FW;1;58;1;0;1;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;1;13;15;0;0;0;1;0;1;19;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kanga;Wilfried;ANG;PSG;A;4141;FW;1;58;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;9;10;0;1;0;1;0;3;17;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Toure;Abdoulaye;NTE;MET;A;4231;DMC;1;56;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;4;4;1;1;30;32;0;0;0;6;0;5;46;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Diagne;Fallou;MET;NTE;H;4231;DC;1;54;1;0;1;1;0;0;0;0;0;1;1;2;0;0;0;1;0;0;1;0;18;28;0;3;0;2;0;3;36;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Keita;;MON;LIL;H;4231;AMR;1;45;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;8;12;0;0;1;2;0;0;16;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Berchiche;Yuri;PSG;NIC;A;433;DL;1;45;1;0;1;0;0;0;0;1;0;1;1;2;1;1;2;0;2;1;0;0;21;23;1;1;0;3;0;3;33;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Sakai;Hiroki;MAR;LYO;H;4231;DR;1;35;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;13;19;0;1;0;2;0;3;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Motta;Thiago;PSG;ANG;H;433;MC;1;16;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;20;21;0;0;0;2;0;0;24;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Braithwaite;Martin;BDX;REN;H;433;FWL;1;13;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cahuzac;Yannick;TOU;STR;H;433;MC;1;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Blin;Alexis;TOU;STR;H;433;SUB;1;85;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;2;33;43;1;3;0;3;1;6;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0
De Preville;Nicolas;BDX;REN;H;433;SUB;1;77;0;1;0;1;0;0;0;0;0;1;0;0;3;0;0;1;1;1;1;1;9;14;0;0;0;2;1;3;30;3;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Sarr;Bouna;MAR;LYO;H;4231;SUB;1;55;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;24;29;0;0;0;6;0;3;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;2;0
Jovetic;Stevan;MON;LIL;H;4231;SUB;1;45;0;1;0;0;0;0;1;0;0;2;1;1;0;0;1;0;1;1;2;1;11;15;0;1;0;3;0;3;28;2;2;0;1;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kurzawa;Layvin;PSG;NIC;A;433;SUB;1;45;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;3;0;22;23;0;1;0;1;0;3;38;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0
Selimovic;Vahid;MET;NTE;H;4231;SUB;1;36;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;2;1;11;13;0;1;0;4;1;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
N'Gom;Santy;NTE;MET;A;4231;SUB;1;34;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;14;16;0;2;0;0;0;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Toko Ekambi;Karl;ANG;PSG;A;4141;SUB;1;32;0;1;0;0;0;0;1;0;0;3;2;1;0;0;0;0;1;1;0;1;9;11;0;0;0;2;0;2;20;3;3;0;2;0;1;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rabiot;Adrien;PSG;ANG;H;433;SUB;1;32;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;34;35;0;1;0;0;0;2;43;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Toure;Thomas;ANG;PSG;A;4141;SUB;1;32;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;1;1;0;9;10;0;0;0;1;0;2;20;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N'Gbakoto;Yeni;GUI;ETI;A;4231;SUB;1;31;0;1;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;8;10;0;0;0;2;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Sankhare;Younousse;BDX;REN;H;433;SUB;1;31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;0;0;0;0;0;1;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
