Last Name;First Name;Team;Opponent;Home/Away;Formation;Position;Games Played;Minutes;Starts;SubOn;SubOff;YellowCards;YellowRedCards;RedCards;Goals;Assists;SecondaryAssists;Shots;ShotsOnGoal;Interceptions;Crosses;AccurateCrosses;ChancesCreated;Blocks;TotalTackles;TacklesWon;FoulsCommitted;FoulsSuffered;Passes;AttemptedPasses;AccurateCrosses-OpenPlay;AerialsWon;BigChancesCreated;BallRecoveries;Dribbles;DuelsWon;Touches;TouchesInBox;ShotsInsideBox;ShotsOutsideBox;ShotsOnGoalInsideBox;ShotsOnGoalOutsideBox;GoalsInsideBox;GoalsOutsideBox;Dispossessed;OwnGoals;PenaltyKicksTaken;PenaltyKickGoals;PenaltyKickMisses;PenaltyKicksSaved;CornersTaken;CornerCrosses;CornersWon;FreeKickCrosses;FreeKickAccurateCrosses;FreeKickShots;FreeKickShotsOnGoal;FreeKickGoals;GoalsConceded;CleanSheets;Saves;SavesFromShotsInsideBox;SavesFromShotsOutsideBox;AccurateKeeperSweeper;PenaltyConceded;PenaltiesFaced;PenaltySaves;Clearances;EffectiveClearances;Punches
Thomasson;Adrien;NTE;NIC;A;4231;AML;1;90;1;0;0;0;0;0;0;0;0;1;0;1;1;1;2;0;4;1;1;2;27;36;1;0;0;5;0;6;58;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Lemar;Thomas;MON;DIJ;H;4231;AMR;1;90;1;0;0;0;0;0;0;0;1;3;0;1;5;1;1;0;1;0;1;2;46;51;0;0;0;7;2;5;71;4;0;3;0;0;0;0;2;0;0;0;0;0;3;3;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Toure;Abdoulaye;NTE;NIC;A;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;1;1;1;1;24;31;0;0;0;4;0;2;39;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Rongier;Valentin;NTE;NIC;A;4231;AMC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;0;23;24;0;1;0;7;0;3;33;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Sala;Emiliano;NTE;NIC;A;4231;FW;1;90;1;0;0;0;0;0;1;0;0;5;1;0;0;0;0;0;1;0;0;1;12;15;0;3;0;1;1;6;31;5;5;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Niane;Adama;TRO;MET;H;4231;FW;1;90;1;0;0;0;0;0;1;0;0;5;4;0;0;0;2;0;0;0;1;1;19;27;0;8;0;3;0;9;41;9;5;0;4;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Genevois;Romain;CAE;REN;H;352;DC;1;90;1;0;0;0;0;0;0;0;0;1;0;1;10;2;0;0;3;1;0;1;49;60;2;1;0;6;0;5;88;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;5;5;0
Plea;Alassane;NIC;NTE;H;433;FWL;1;90;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0;2;3;24;30;0;0;0;0;1;6;41;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Andre;Benjamin;REN;CAE;A;433;MC;1;90;1;0;0;0;0;0;0;0;0;2;0;1;0;0;2;0;3;0;1;0;32;42;0;6;0;11;1;10;63;2;1;1;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0
Palmieri;Julian;MET;TRO;A;442;DL;1;90;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;2;24;35;0;1;0;4;3;7;69;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Cahuzac;Yannick;TOU;AMN;A;433;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;7;6;2;3;23;31;0;5;0;9;0;14;50;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
Costil;Benoit;BDX;MAR;A;433;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;27;0;0;0;11;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;3;3;0;0;0;0;0;0;0
Traore;Charles;TRO;MET;H;4231;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;1;1;0;0;30;40;0;1;0;9;0;2;71;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;5;0
Lafont;Alban;TOU;AMN;A;433;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;23;0;0;0;11;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
Yago;Steeve;TOU;AMN;A;433;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;1;2;0;12;22;0;0;0;5;0;4;48;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Perrin;Loic;ETI;ANG;A;4231;DC;1;90;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;54;64;0;5;0;6;1;6;76;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;0
Beric;Robert;ETI;ANG;A;4231;FW;1;90;1;0;0;0;0;0;1;0;0;1;1;2;0;0;0;0;0;0;3;1;6;9;0;0;0;3;0;1;19;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Areola;Alphonse;PSG;STR;H;433;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;0;1;0;10;0;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
Diop;Issa;TOU;AMN;A;433;DC;1;90;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;1;0;10;24;0;4;0;2;0;4;34;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;5;0
Silva;Gabriel;ETI;ANG;A;4231;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;3;1;2;0;31;37;0;0;0;6;2;5;68;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
Jemerson;;MON;DIJ;H;4231;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;1;0;35;42;0;3;0;3;0;5;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
Malcom;;BDX;MAR;A;433;FWR;1;90;1;0;0;0;0;0;0;0;0;2;0;0;8;4;3;0;0;0;0;4;22;29;1;0;0;5;3;7;50;1;0;2;0;0;0;0;0;0;0;0;0;0;4;4;1;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Cohade;Renaud;MET;TRO;A;442;MC;1;90;1;0;0;0;0;0;0;0;0;1;0;2;2;0;1;1;6;5;1;1;33;48;0;5;0;6;0;12;73;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0
Walter;Remi;TRO;MET;H;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;1;1;1;1;35;46;0;2;0;14;2;6;57;1;1;1;1;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Gnagnon;Joris;REN;CAE;A;433;DC;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;9;12;0;3;0;1;1;4;21;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0
Koubek;Tomas;REN;CAE;A;433;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;24;0;1;0;12;0;2;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;3;1;0;0;2;1;1;1;1
Amalfitano;Romain;DIJ;MON;A;433;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;1;0;0;1;36;44;1;1;0;7;2;5;58;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;2;0
Lees-Melou;Pierre;NIC;NTE;H;433;MC;1;90;1;0;0;1;0;0;0;0;0;2;1;0;12;3;2;0;2;1;2;0;37;44;0;0;0;1;2;4;66;3;1;1;1;0;0;0;2;0;0;0;0;0;6;6;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Rosier;Valentin;DIJ;MON;A;433;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;3;0;36;42;0;3;0;3;3;8;63;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;7;7;0
Tavares;Julio;DIJ;MON;A;433;FW;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;2;12;16;0;5;0;2;0;6;27;3;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;2;0
Reynet;Baptiste;DIJ;MON;A;433;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;35;0;0;0;7;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;1;0;1;0;1;0;1;1;0
Rivierez;Jonathan;MET;TRO;A;442;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;7;5;0;0;27;37;1;3;0;9;0;10;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Toko Ekambi;Karl;ANG;ETI;H;4141;FW;1;90;1;0;0;0;0;0;0;0;0;5;1;0;2;0;1;0;2;2;1;0;13;18;0;1;0;1;2;5;43;5;4;1;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Pepe;Nicolas;LIL;LYO;H;433;FWR;1;90;1;0;0;0;0;0;1;0;0;3;2;1;7;2;1;0;2;1;1;1;11;15;1;1;0;2;1;5;49;5;2;1;2;0;1;0;7;0;0;0;0;0;2;2;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Lima;Lucas;NTE;NIC;A;4231;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;4;8;1;0;0;3;3;0;2;25;34;1;0;0;8;1;6;76;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Benitez;Walter;NIC;NTE;H;433;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;23;0;0;0;9;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;1;0;1;1;0
Sangare;Ibrahim;TOU;AMN;A;433;MC;1;90;1;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;4;3;1;0;34;44;0;3;0;8;1;8;61;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Johnsson;Karl-Johan;GUI;MTP;A;4231;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;44;0;0;0;23;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;2;2;1;0;0;0;1;1;0
Ikoko;Jordan;GUI;MTP;A;4231;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;28;33;0;0;0;4;0;1;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Sarr;Malang;NIC;NTE;H;433;DC;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;80;89;0;2;0;9;1;5;97;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0
Amian;Kelvin Adou;TOU;AMN;A;433;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;24;0;0;0;2;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0
Marcal;Fernando;LYO;LIL;A;433;DL;1;90;1;0;0;0;0;0;0;1;0;0;0;2;4;1;3;0;8;3;1;2;51;63;1;2;1;11;0;12;93;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Mariano;;LYO;LIL;A;433;FW;1;90;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;13;16;0;0;0;2;4;4;28;4;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Burner;Patrick;NIC;NTE;H;433;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;1;0;63;76;1;2;0;1;5;7;105;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;3;3;0
Mothiba;Lebo;LIL;LYO;H;433;FW;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;2;17;19;0;2;0;1;0;4;28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Mukiele;Nordi;MTP;GUI;H;343;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;2;4;0;2;1;1;1;0;2;87;95;0;4;0;10;2;9;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Haddadi;Oussama;DIJ;MON;A;433;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;2;3;2;1;0;0;0;0;0;30;43;2;2;0;6;2;4;65;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;1;0
Mbenza;Isaac;MTP;GUI;H;343;FWR;1;90;1;0;0;0;0;0;0;0;0;3;0;0;12;2;2;0;0;0;1;0;30;42;1;0;0;2;6;6;68;6;1;2;0;0;0;0;1;0;0;0;0;0;3;2;2;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Lea Siliki;James Edward;REN;CAE;A;433;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;3;2;2;0;1;0;0;1;23;27;2;1;1;6;1;4;41;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Alonso;Junior;LIL;LYO;H;433;DC;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;56;70;0;2;0;5;1;4;75;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0
Mendes;Thiago;LIL;LYO;H;433;MC;1;90;1;0;0;0;0;0;0;1;0;1;0;0;3;2;5;0;2;1;2;1;43;47;0;0;1;2;1;4;60;1;0;1;0;0;0;0;2;0;0;0;0;0;5;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Mendoza;Stiven;AMN;TOU;H;4231;AML;1;90;1;0;0;0;0;0;0;0;0;2;0;1;3;0;0;0;2;1;1;1;22;30;0;2;0;5;2;7;50;3;1;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0
Girotto;Andrei;NTE;NIC;A;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;3;3;3;0;2;32;39;0;4;0;3;1;9;61;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;5;0
Gurtner;Regis;AMN;TOU;H;4231;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;29;0;0;0;8;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;2;3;0;0;0;0;1;1;1
Gouano;Prince;AMN;TOU;H;4231;DC;1;90;1;0;0;0;0;0;0;0;0;1;0;5;0;0;0;1;2;1;1;2;30;36;0;7;0;6;0;10;54;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;6;0
Dibassy;Bakaye;AMN;TOU;H;4231;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;1;0;37;42;0;2;0;7;1;4;56;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;5;0
Monconduit;Thomas;AMN;TOU;H;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;2;2;50;60;1;2;0;7;1;6;71;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
Oukidja;Alexandre;STR;PSG;A;451;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;17;0;0;0;9;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;5;0;0;0;0;0;2;2;1
Seka;Ernest;STR;PSG;A;451;DL;1;90;1;0;0;0;0;0;0;0;0;2;0;3;2;0;1;0;3;2;0;0;32;40;0;2;0;6;2;7;70;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;4;4;0
Lala;Kenny;STR;PSG;A;451;MR;1;90;1;0;0;1;0;0;0;1;0;1;0;2;4;0;1;0;1;1;1;1;33;39;0;1;0;3;3;6;58;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
Aholou;Jean-Eudes;STR;PSG;A;451;MC;1;90;1;0;0;0;0;0;1;0;0;2;1;0;0;0;0;1;2;1;0;0;44;47;0;0;0;14;4;6;61;2;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;4;4;0
Tameze;Adrien;NIC;NTE;H;433;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;2;1;0;50;59;0;3;0;5;1;8;70;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Lerager;Lukas;BDX;MAR;A;433;MC;1;90;1;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;4;2;2;1;35;42;0;3;0;7;2;10;58;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Zelazny;Erwin;TRO;MET;H;4231;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;21;46;0;0;0;13;0;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;0;0;0;0;0;0;0;0
Giraudon;Jimmy;TRO;MET;H;4231;DC;1;90;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;3;0;0;1;0;25;44;0;5;0;9;0;5;51;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0
Herelle;Christophe;TRO;MET;H;4231;DC;1;90;1;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;43;47;0;6;0;3;0;6;62;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;9;0
Bahoken;Stephane;STR;PSG;A;451;FW;1;90;1;0;0;0;0;0;1;0;0;2;1;2;2;1;0;0;0;0;4;3;19;20;1;1;0;2;0;3;39;2;1;1;0;1;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
Ie;Edgar;LIL;LYO;H;433;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3;0;2;0;22;27;0;1;0;4;0;4;49;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Peeters;Stef;CAE;REN;H;352;MC;1;90;1;0;0;0;0;0;0;0;0;4;3;0;9;1;2;1;0;0;1;0;30;40;0;0;1;6;1;1;62;5;3;1;2;1;0;0;1;0;1;0;0;1;7;7;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Eboa Eboa;Felix;GUI;MTP;A;4231;DC;1;90;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;1;1;0;1;0;28;34;0;2;0;8;0;3;53;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;10;0
Thuram;Marcus;GUI;MTP;A;4231;FW;1;90;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;2;1;16;19;0;1;0;0;0;2;31;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Niakhate;Moussa;MET;TRO;A;442;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;5;3;2;0;23;29;0;2;0;5;0;7;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Aguilar;Ruben;MTP;GUI;H;343;MR;1;90;1;0;0;0;0;0;0;1;0;1;0;2;8;2;4;0;7;6;1;1;62;77;2;1;1;11;1;10;119;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Toure Ballo;Fode;LIL;LYO;H;433;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;1;1;33;39;0;0;0;3;1;3;71;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Coly;Racine;NIC;NTE;H;433;DL;1;90;1;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;1;1;1;1;54;65;0;4;0;8;2;8;92;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Gelin;Jeremy;REN;CAE;A;433;DC;1;90;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;16;28;0;1;0;3;0;1;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;6;0
Kounde;Jules;BDX;MAR;A;433;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;0;27;34;0;5;0;9;0;7;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;8;0
Diagne;Fallou;MET;TRO;A;442;DC;1;89;1;0;1;0;0;0;0;0;0;1;0;4;0;0;0;0;1;1;0;0;16;36;0;5;0;7;0;6;50;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0
Martin;Jonas;STR;PSG;A;451;MC;1;89;1;0;1;0;0;0;0;0;1;0;0;0;3;0;2;0;2;2;3;0;48;51;0;0;0;5;0;2;67;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
Saint-Maximin;Allan;NIC;NTE;H;433;FWR;1;89;1;0;1;0;0;0;0;0;0;0;0;0;2;0;3;0;1;1;1;2;32;42;0;0;0;5;7;10;63;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Crivelli;Enzo;CAE;REN;H;352;FW;1;88;1;0;1;1;0;0;1;0;0;1;1;0;0;0;2;0;1;0;1;1;13;24;0;7;0;3;1;10;32;3;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Thauvin;Florian;MAR;BDX;H;4231;AMR;1;87;1;0;1;0;0;0;1;0;0;1;1;0;4;1;0;0;3;1;0;1;33;48;1;0;0;3;3;7;74;4;1;0;1;0;1;0;3;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Sanogo;Yaya;TOU;AMN;A;433;FW;1;87;1;0;1;0;0;0;0;0;0;4;1;1;1;0;0;0;1;0;1;2;6;15;0;8;0;2;1;12;36;7;4;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Sio;Giovanni ;MTP;GUI;H;343;FW;1;86;1;0;1;0;0;0;1;0;0;3;2;0;1;0;0;0;2;1;1;2;19;24;0;3;0;2;0;7;34;4;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Hamouma;Romain;ETI;ANG;A;4231;AMR;1;86;1;0;1;0;0;0;0;0;0;2;1;0;3;0;1;0;2;2;2;6;18;20;0;4;0;4;2;13;41;2;2;0;1;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Keita;;MON;DIJ;H;4231;FW;1;86;1;0;1;0;0;0;1;0;0;3;1;0;1;0;0;0;1;1;0;1;5;9;0;0;0;3;0;2;20;4;3;0;1;0;1;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bourigeaud;Benjamin;REN;CAE;A;433;FWR;1;86;1;0;1;0;0;0;0;0;0;1;1;3;10;5;3;0;1;1;0;0;30;42;0;0;0;12;0;1;67;0;0;1;0;1;0;0;1;0;0;0;0;0;9;9;1;0;0;1;1;0;2;0;0;0;0;0;0;0;0;1;1;0
