IDRECHERCHE;JOURNEE;GamesPlayed;Minutes;Starts;SubOn;SubOff;YellowCards;YellowRedCards;RedCards;Goals;Assists;SecondaryAssists;Shots;ShotsOnGoal;Interceptions;Crosses;AccurateCrosses;ChancesCreated;Blocks;TotalTackles;TacklesWon;FoulsCommitted;FoulsSuffered;Passes;AttemptedPasses;AccurateCrosses-OpenPlay;AerialsWon;BigChancesCreated;BallRecoveries;Dribbles;DuelsWon;Touches;TouchesInBox;ShotsInsideBox;ShotsOutsideBox;ShotsOnGoalInsideBox;ShotsOnGoalOutsideBox;GoalsInsideBox;GoalsOutsideBox;Dispossessed;OwnGoals;PenaltyKicksTaken;PenaltyKickGoals;PenaltyKickMisses;PenaltyKicksSaved;CornersTaken;CornerCrosses;CornersWon;FreeKickCrosses;FreeKickAccurateCrosses;FreeKickShots;FreeKickShotsOnGoal;FreeKickGoals;GoalsConceded;CleanSheets;Saves;SavesFromShotsInsideBox;SavesFromShotsOutsideBox;AccurateKeeperSweeper;PenaltyConceded;PenaltiesFaced;PenaltySaves;Clearances;EffectiveClearances;Punches;6ButPrisSansPenal;5ButPrisSansPenal;4ButPrisSansPenal;3ButPrisSansPenal;2ButPrisSansPenal;1ButPrisSansPenal;CRouge60;CRouge75;CRouge80;CRouge85;CentreRate;Clean60;Clean60D;Ecart-5;Ecart-4;Ecart-3;Ecart-2;Ecart+2;Ecart+3;Ecart+4;GrossOccazRate;MalusDefaite;15PassOK30;15PassOK40;15PassOK50;15PassOK90;15PassOK95;15PassOK100;25PassOK30;25PassOK40;25PassOK50;25PassOK90;25PassOK95;25PassOK100;TackleLost;TirPasCadre;80BallonsTouch;90BallonsTouch;100BallonsTouch;BonusVict;CoupFrancRate
Ait_BennasserYoussefCAE;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;36;44;0;1;0;10;3;4;55;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Diego_CarlosNTE;201710;1;90;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;1;31;38;0;2;0;4;0;5;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
JohnssonKarl-JohanGUI;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;33;0;0;0;10;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
SantiniIvanCAE;201710;1;90;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;1;1;13;18;0;6;0;1;0;7;23;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Amian_AdouKelvinTOU;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;3;3;1;0;1;3;2;2;0;17;27;1;0;0;6;0;3;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
SomaliaTOU;201710;1;90;1;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;8;6;2;4;15;25;0;1;0;9;0;13;60;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0
MichelMathieuANG;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;19;0;0;0;9;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MarcalFernandoLYO;201710;1;90;1;0;0;0;0;0;0;1;0;0;0;2;3;1;2;0;0;0;1;0;65;71;1;2;1;3;0;2;90;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0
SlitiNaimDIJ;201710;1;90;1;0;0;1;0;0;1;0;0;1;1;2;3;0;0;0;3;3;2;2;22;28;0;1;0;4;4;10;58;3;0;1;0;1;0;1;3;0;0;0;0;0;1;1;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
MarianoLYO;201710;1;90;1;0;0;0;0;0;1;0;0;3;3;0;0;0;2;0;0;0;2;1;13;20;0;3;1;1;3;7;38;5;2;1;2;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
LewczukIgorBDX;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;2;2;1;1;0;2;2;2;0;35;43;1;1;0;3;2;5;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
LacroixLeoETI;201710;1;90;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;2;1;3;0;50;57;0;0;0;7;0;2;66;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0
MaigaDigbo_Gnampa_HabibETI;201710;1;90;1;0;0;0;0;0;0;0;0;1;0;2;4;1;2;0;1;1;4;1;41;53;1;1;0;8;0;3;68;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
BissoumaYvesLIL;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;5;3;2;1;38;45;0;1;0;9;1;8;81;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0
MarlonNIC;201710;1;90;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;1;1;55;56;0;2;0;7;0;4;66;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;2;0;0;0;0;0
MukieleNordiMTP;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;2;5;2;4;0;5;3;2;2;26;34;2;4;0;7;2;13;73;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0
AlonsoJuniorLIL;201710;1;90;1;0;0;0;0;0;0;0;0;1;0;3;1;1;1;0;5;4;1;0;64;80;1;2;0;12;0;7;104;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0
XekaDIJ;201710;1;90;1;0;0;0;0;0;0;1;0;1;1;2;3;1;2;0;0;0;3;3;37;42;0;0;1;9;2;5;61;1;0;1;0;1;0;0;1;0;0;0;0;0;4;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
MubeleFirminREN;201710;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;3;16;23;0;0;0;1;3;6;54;2;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
JovanovicVukasinBDX;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;1;1;1;38;43;0;1;0;7;0;3;56;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
HaddadiOussamaDIJ;201710;1;90;1;0;0;1;0;0;0;0;0;1;0;0;2;1;0;0;2;1;3;0;33;39;1;2;0;8;0;4;63;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
JorgeMON;201710;1;90;1;0;0;0;0;0;0;0;0;1;0;2;2;1;0;0;3;2;2;0;21;26;1;1;0;9;3;7;61;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
NakoulmaPrejuce_NiguimbeNTE;201710;1;90;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;2;4;1;21;28;0;5;0;3;3;11;47;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
AraujoLuizLIL;201710;1;90;1;0;0;0;0;0;0;0;0;1;0;0;4;1;1;0;4;3;1;0;16;29;1;0;0;3;5;9;50;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
MendesThiagoLIL;201710;1;90;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;3;2;58;70;0;6;0;4;4;12;91;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
MaiaThiagoLIL;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;2;1;0;80;88;0;1;0;11;0;5;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;1;0;0;0
AdenonKhaledAMN;201710;1;90;1;0;0;0;0;0;0;1;0;1;0;3;0;0;1;1;2;0;0;0;28;33;0;3;0;5;0;5;47;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;1;0;0;0;1;0
DibassyBakayeAMN;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;32;41;0;0;1;7;0;0;55;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
GurtnerRegisAMN;201710;1;90;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;40;0;0;0;14;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
N'GossoGuyAMN;201710;1;90;1;0;0;0;0;0;1;0;0;2;1;2;0;0;1;0;2;1;1;3;32;37;0;1;0;9;1;7;62;2;1;1;1;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
NDombeleTanguyLYO;201710;1;90;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;5;4;2;2;57;63;0;2;0;7;2;11;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0
ManzalaHarissonAMN;201710;1;90;1;0;0;0;0;0;0;0;0;3;1;1;2;0;0;0;4;1;0;3;18;21;0;0;0;9;2;9;50;5;2;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3;2;0;0;0;1;0
SalmierYoannSTR;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;32;33;0;0;0;6;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
LalaKennySTR;201710;1;90;1;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;2;0;0;0;23;31;1;0;1;3;4;6;56;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;1;0;0;0;1;0
AholouJean-EudesSTR;201710;1;90;1;0;0;0;0;0;0;0;0;2;0;5;0;0;0;0;6;4;0;2;31;34;0;1;0;9;1;10;56;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;2;0;0;0;1;0
LienardDimitriSTR;201710;1;90;1;0;0;1;0;0;0;0;0;4;0;2;4;2;2;0;5;3;0;1;42;54;2;0;0;15;2;8;83;1;1;3;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;4;1;0;0;1;1
GoncalvesAnthonySTR;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;1;1;2;0;19;30;0;0;0;10;1;2;42;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
KamaraBingourouSTR;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;24;0;0;0;8;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;5;3;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
LeragerLukasBDX;201710;1;90;1;0;0;1;0;0;0;0;0;1;1;2;2;1;3;0;2;2;4;2;69;82;1;3;0;7;0;7;100;0;0;1;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
AwaziemChidozieNTE;201710;1;90;1;0;0;0;0;0;1;0;0;2;1;1;0;0;0;0;2;2;0;1;30;42;0;3;0;6;0;6;54;2;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
PeleBryanTRO;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;2;4;0;2;0;4;3;1;3;28;31;0;0;0;7;1;8;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
IeEdgarLIL;201710;1;90;1;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;6;4;3;0;54;64;0;2;0;8;0;8;81;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;2;1;1;0;0;0;0
CordovalJeremyTRO;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;6;5;0;2;23;29;0;0;0;8;1;9;56;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
DingomeTristanTRO;201710;1;90;1;0;0;1;0;0;0;0;0;1;0;2;2;0;1;0;1;1;1;1;36;43;0;0;0;7;0;2;57;2;0;1;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
NiakhateMoussaMET;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;4;3;1;1;41;51;0;0;0;12;1;6;64;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
AguilarRubenMTP;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;3;2;26;31;1;0;0;6;1;3;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
MbengueAdamaCAE;201710;1;90;1;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;3;2;1;0;19;32;0;3;0;9;6;12;80;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
RepasJanCAE;201710;1;90;1;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;2;2;2;3;14;17;0;0;0;7;0;5;33;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
DelortAndyTOU;201710;1;89;1;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;5;1;13;21;0;2;0;0;0;3;39;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Rony_LopesMON;201710;1;89;1;0;1;0;0;0;0;0;0;1;1;0;4;0;1;0;7;2;0;2;13;20;0;2;0;5;4;15;51;5;1;0;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0
NeymarPSG;201710;1;87;1;0;0;0;1;1;1;0;0;1;1;0;4;1;1;0;1;1;0;4;37;48;0;0;0;2;10;15;81;2;1;0;1;0;1;0;2;0;0;0;0;0;4;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
RosierValentinDIJ;201710;1;87;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;3;2;1;0;20;24;0;0;0;3;4;7;62;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
DidotEtienneGUI;201710;1;87;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;4;3;1;1;54;66;0;2;0;4;0;7;79;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
TerrierMartinSTR;201710;1;86;1;0;1;0;0;0;0;1;0;4;1;1;0;0;4;0;4;2;1;0;16;23;0;3;1;4;1;8;40;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;3;0;0;0;1;0
RiviereEmmanuelMET;201710;1;84;1;0;1;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;1;0;25;29;0;3;0;1;1;4;45;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
MonconduitThomasAMN;201710;1;84;1;0;1;0;0;0;0;0;0;1;0;1;0;0;2;2;1;0;3;1;39;44;0;1;0;5;0;3;53;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
ThauvinFlorianMAR;201710;1;83;1;0;1;0;0;0;1;0;0;1;1;1;4;2;2;0;7;5;1;3;19;24;1;0;0;2;0;10;49;1;1;0;1;0;1;0;2;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
TielemansYouriMON;201710;1;82;1;0;1;0;0;0;0;0;0;2;2;2;0;0;1;1;2;2;1;2;31;46;0;3;0;7;1;8;63;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
