IDRECHERCHE;JOURNEE;GamesPlayed;Minutes;Starts;SubOn;SubOff;YellowCards;YellowRedCards;RedCards;Goals;Assists;SecondaryAssists;Shots;ShotsOnGoal;Interceptions;Crosses;AccurateCrosses;ChancesCreated;Blocks;TotalTackles;TacklesWon;FoulsCommitted;FoulsSuffered;Passes;AttemptedPasses;AccurateCrosses-OpenPlay;AerialsWon;BigChancesCreated;BallRecoveries;Dribbles;DuelsWon;Touches;TouchesInBox;ShotsInsideBox;ShotsOutsideBox;ShotsOnGoalInsideBox;ShotsOnGoalOutsideBox;GoalsInsideBox;GoalsOutsideBox;Dispossessed;OwnGoals;PenaltyKicksTaken;PenaltyKickGoals;PenaltyKickMisses;PenaltyKicksSaved;CornersTaken;CornerCrosses;CornersWon;FreeKickCrosses;FreeKickAccurateCrosses;FreeKickShots;FreeKickShotsOnGoal;FreeKickGoals;GoalsConceded;CleanSheets;Saves;SavesFromShotsInsideBox;SavesFromShotsOutsideBox;AccurateKeeperSweeper;PenaltyConceded;PenaltiesFaced;PenaltySaves;Clearances;EffectiveClearances;Punches;6ButPrisSansPenal;5ButPrisSansPenal;4ButPrisSansPenal;3ButPrisSansPenal;2ButPrisSansPenal;1ButPrisSansPenal;CRouge60;CRouge75;CRouge80;CRouge85;CentreRate;Clean60;Clean60D;Ecart-5;Ecart-4;Ecart-3;Ecart-2;Ecart+2;Ecart+3;Ecart+4;GrossOccazRate;MalusDefaite;15PassOK30;15PassOK40;15PassOK50;15PassOK90;15PassOK95;15PassOK100;25PassOK30;25PassOK40;25PassOK50;25PassOK90;25PassOK95;25PassOK100;TackleLost;TirPasCadre;80BallonsTouch;90BallonsTouch;100BallonsTouch;BonusVict;CoupFrancRate
KerbratChristopheGUI;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;2;1;0;1;24;34;0;3;0;4;1;7;54;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
DialloMoustaphaGUI;201709;1;90;1;0;0;1;0;0;1;0;0;3;1;0;0;0;1;2;2;1;4;3;18;24;0;11;0;5;0;14;38;3;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0
BazileHerveCAE;201709;1;90;1;0;0;0;0;0;0;0;0;3;2;1;10;4;3;0;2;2;2;2;11;20;3;2;0;5;2;8;55;1;1;2;1;1;0;0;1;0;0;0;0;0;2;2;3;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
RodelinRonnyCAE;201709;1;90;1;0;0;0;0;0;0;0;0;2;0;1;4;1;2;0;1;1;1;1;16;23;1;6;1;2;4;12;45;3;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
LecomteBenjaminMTP;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;19;0;1;0;7;0;2;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;6;2;0;0;0;0;3;3;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
BellugouFrancoisTRO;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;20;25;0;1;0;6;1;3;32;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
JeannotBenjaminDIJ;201709;1;90;1;0;0;1;0;0;1;0;0;2;1;1;0;0;0;1;3;1;2;3;12;17;0;3;0;4;0;9;34;2;1;1;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
AmadouIbrahimLIL;201709;1;90;1;0;0;0;0;-1;0;0;0;1;0;1;0;0;0;0;2;2;2;2;78;85;0;1;0;6;0;5;99;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0
MeiteSoualihoMON;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;2;1;2;2;23;29;0;0;0;5;1;5;43;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
RolandoJorgeMAR;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;2;1;0;0;25;29;0;1;0;4;0;3;43;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;5;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
Zambo_AnguissaAndreMAR;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;5;4;1;1;35;38;0;0;0;7;0;6;53;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
MartinJonasSTR;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;2;0;51;60;0;0;0;8;1;2;72;3;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
SkhiriEllyesMTP;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;3;2;0;0;35;42;0;2;0;1;0;5;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
DaboBryanETI;201709;1;90;1;0;0;1;0;0;0;0;0;2;1;0;3;2;3;0;3;2;1;5;51;62;1;5;0;3;5;18;92;4;2;0;1;0;0;0;2;0;1;0;0;1;1;1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0
LasnePaulMTP;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;4;1;1;1;0;3;2;4;1;31;37;1;1;0;6;0;5;50;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
SansonMorganMAR;201709;1;90;1;0;0;1;0;0;1;0;0;1;1;2;3;1;2;0;2;2;0;6;32;37;1;0;0;6;0;8;58;0;0;1;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
CongreDanielMTP;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;1;3;1;38;46;0;2;0;3;0;5;59;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
HiltonVitorinoMTP;201709;1;90;1;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;1;1;1;0;24;30;0;1;0;8;1;3;44;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
MbappeKylianPSG;201709;1;90;1;0;0;0;0;0;0;1;0;5;3;0;3;1;1;0;0;0;0;2;13;15;1;0;1;1;6;8;36;9;5;0;3;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0
DuboisLeoNTE;201709;1;90;1;0;0;0;0;0;0;0;0;4;0;1;5;0;0;0;2;1;0;1;16;26;0;2;0;5;2;7;56;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4;0;0;0;0;1
DjidjiKoffiNTE;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3;2;15;23;0;0;0;2;0;4;42;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
ToureAbdoulayeNTE;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;4;43;49;0;1;0;10;4;9;68;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
NianeAdamaTRO;201709;1;90;1;0;0;0;0;0;1;0;0;4;1;0;0;0;2;0;1;0;1;4;18;27;0;3;0;3;0;8;52;4;1;3;1;0;1;0;3;0;1;1;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0;1
CardinaleYoanNIC;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;18;0;0;0;5;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Le_MarchandMaximeNIC;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;74;79;0;1;0;5;1;2;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0
GenevoisRomainCAE;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;1;1;1;1;26;39;1;3;0;6;0;5;52;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
SeriJean_MichaelNIC;201709;1;90;1;0;0;0;0;0;0;0;0;1;1;2;6;1;2;0;0;0;1;1;91;99;0;1;0;8;1;3;114;0;0;1;0;1;0;0;0;0;0;0;0;0;7;6;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0
PleaAlassaneNIC;201709;1;90;1;0;0;0;0;0;0;0;0;5;3;0;0;0;3;0;0;0;2;2;21;28;0;1;0;1;1;4;43;4;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
TraoreHamariREN;201709;1;90;1;0;0;1;0;0;0;0;0;1;0;4;1;0;0;0;0;0;2;1;22;32;0;3;0;3;2;5;66;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
DiagneFallouMET;201709;1;90;1;0;0;1;0;0;1;0;0;1;1;1;0;0;0;1;2;0;0;0;13;19;0;4;0;4;1;7;36;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;10;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
CostilBenoitBDX;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;33;0;0;0;9;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TraoreCharlesTRO;201709;1;90;1;0;0;1;0;0;0;0;0;1;0;4;0;0;0;0;5;3;2;1;15;21;0;4;0;6;0;10;45;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
LafontAlbanTOU;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;33;0;0;0;9;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
DidotEtienneGUI;201709;1;90;1;0;0;1;0;0;0;0;0;1;0;1;0;0;2;0;5;5;1;1;44;61;0;1;1;13;1;8;75;1;0;1;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
BlinAlexisTOU;201709;1;90;1;0;0;0;0;0;0;1;0;2;0;0;2;1;3;0;3;1;1;3;57;68;1;1;1;10;2;9;84;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;2;1;0;0;1;0
KrhinReneNTE;201709;1;90;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;2;2;3;1;22;29;0;4;0;1;0;6;37;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
BerchicheYuriPSG;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;3;1;1;1;41;49;0;1;0;2;1;6;68;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0
AreolaAlphonsePSG;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;20;0;0;0;10;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
DiopIssaTOU;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;1;1;1;1;44;53;0;1;0;5;0;3;67;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
SilvaGabrielETI;201709;1;90;1;0;0;0;0;0;0;0;0;2;0;1;4;0;0;0;1;1;1;3;39;47;0;1;0;6;0;5;82;3;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;1;0;0;1;0
JemersonMON;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;24;30;0;1;0;2;0;1;37;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;5;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
MalcomBDX;201709;1;90;1;0;0;0;0;0;1;0;0;5;1;0;8;1;4;0;0;0;0;5;27;43;0;0;0;5;4;9;73;8;3;2;1;0;1;0;2;0;0;0;0;0;5;5;3;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;4;0;0;0;0;2
MoubandjeJacques_FrancoisTOU;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;1;5;0;1;0;0;0;0;0;45;54;0;4;0;3;1;5;75;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
KoubekTomasREN;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;34;0;0;0;10;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;7;6;1;3;0;0;0;3;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
MeunierThomasPSG;201709;1;90;1;0;0;0;0;0;2;0;0;2;2;0;1;0;0;0;1;1;2;0;49;59;0;1;0;9;0;2;71;3;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
GnagnonJorisREN;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;2;24;31;0;3;0;3;0;5;49;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
ReynetBaptisteDIJ;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;14;30;0;0;0;8;0;1;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;4;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
SouquetArnaudNIC;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;1;3;1;1;0;2;2;0;4;44;53;1;0;0;4;0;6;89;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
VarraultCedricDIJ;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;1;0;1;15;17;0;0;0;3;0;3;26;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
AmalfitanoRomainDIJ;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;25;28;0;0;0;6;0;2;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
RosierValentinDIJ;201709;1;90;1;0;0;1;0;0;0;0;0;0;0;2;3;0;0;0;0;0;4;0;17;24;0;1;0;4;4;5;49;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BalliuIvanMET;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;1;3;1;0;2;2;1;2;2;15;21;1;1;0;5;1;6;44;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;3;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
Toko_EkambiKarlANG;201709;1;90;1;0;0;1;0;0;1;1;0;3;2;1;1;0;1;0;2;0;2;1;23;27;0;1;1;4;2;6;47;5;3;0;2;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0
PepeNicolasLIL;201709;1;90;1;0;0;1;0;0;0;1;0;3;0;0;1;0;2;0;0;0;3;2;26;33;0;2;0;1;0;4;49;11;2;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0
PellenardTheoBDX;201709;1;90;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;4;2;0;0;32;39;0;1;0;1;0;5;65;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0
JullienChristopherTOU;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;2;1;0;48;59;0;4;0;4;0;6;64;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
Diego_CarlosNTE;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;0;0;1;15;21;0;3;0;4;1;6;46;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1
CafuMET;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;1;0;0;13;17;0;2;0;5;0;3;27;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
